,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,labels
1359,20180126,15,-11.4,27,3.3,1805,-26.7,0.0,0.0,0.4,4,0,1,1
1360,20180126,16,-10.8,28,2.7,1778,-25.8,0.77,0.0,0.4,4,0,1,1
1361,20180126,17,-11.5,31,3.3,1745,-25.2,0.41,0.0,0.3,4,0,1,1
1362,20180126,18,-12.7,33,2.5,1835,-25.6,0.05,0.0,0.3,4,0,1,1
1363,20180126,19,-13.2,33,2.4,1863,-26.1,0.0,0.0,0.3,4,0,1,1
1364,20180126,20,-13.7,35,1.7,1878,-25.9,0.0,0.0,0.3,4,0,1,1
1365,20180126,21,-14.1,36,1.8,1869,-25.9,0.0,0.0,0.3,4,0,1,1
1366,20180126,22,-14.6,40,1.8,1746,-25.2,0.0,0.0,0.3,4,0,1,1
1367,20180126,23,-14.4,38,2.7,1738,-25.6,0.0,0.0,0.3,4,0,1,1
1368,20180127,0,-15.0,42,1.2,1766,-25.0,0.0,0.0,0.3,4,0,1,1
1369,20180127,1,-15.1,43,0.8,1905,-24.9,0.0,0.0,0.3,4,0,1,1
1370,20180127,2,-15.3,43,0.6,1867,-25.0,0.0,0.0,0.3,4,0,1,1
1371,20180127,3,-15.3,43,0.8,1963,-25.0,0.0,0.0,0.3,4,0,1,1
1372,20180127,4,-15.3,47,0.8,1868,-24.0,0.0,0.0,0.3,4,0,1,1
1373,20180127,5,-15.4,45,0.8,2000,-24.6,0.0,0.0,0.3,4,0,1,1
1374,20180127,6,-15.3,47,0.7,1921,-24.0,0.0,0.0,0.3,4,0,1,1
1375,20180127,7,-15.7,53,1.3,1629,-23.1,0.0,0.0,0.3,4,0,1,1
1376,20180127,8,-15.9,58,0.9,1369,-22.2,0.0,0.0,0.3,4,0,1,1
1377,20180127,9,-15.1,49,1.1,1401,-23.4,0.2,0.0,0.3,4,0,1,1
1378,20180127,10,-12.3,35,0.6,1497,-24.6,0.6,0.0,0.3,4,0,1,1
1379,20180127,11,-9.6,33,1.1,1748,-22.9,0.9,0.0,0.3,4,0,1,1
1380,20180127,12,-7.7,32,2.5,1763,-21.5,1.13,0.0,0.3,4,0,1,1
1381,20180127,13,-6.6,27,2.1,1889,-22.5,1.24,0.0,0.3,4,0,1,1
1382,20180127,14,-4.1,25,2.0,1730,-21.2,1.2,0.0,0.2,4,0,1,1
1383,20180127,15,-3.7,26,2.2,1739,-20.4,1.04,0.0,0.0,4,0,1,1
1384,20180127,16,-3.7,25,2.6,1839,-20.9,0.74,0.0,0.0,4,0,1,1
1385,20180127,17,-4.6,26,1.9,2000,-21.2,0.39,0.0,0.0,4,0,1,1
1386,20180127,18,-6.6,31,3.0,1988,-20.9,0.06,0.0,0.0,4,0,1,1
1387,20180127,19,-7.1,33,2.0,1887,-20.6,0.0,0.0,0.0,4,0,1,1
1388,20180127,20,-7.6,36,1.7,1858,-20.1,0.0,0.0,0.0,4,0,1,1
1389,20180127,21,-7.9,35,2.6,1878,-20.7,0.0,0.0,0.0,4,0,1,1
1390,20180127,22,-7.8,43,2.3,1804,-18.2,0.0,0.0,0.0,4,0,1,1
1391,20180127,23,-7.6,42,1.2,1760,-18.3,0.0,0.0,0.0,4,0,1,1
1392,20180128,0,-7.5,36,2.3,1972,-20.0,0.0,0.0,0.0,4,0,1,1
1393,20180128,1,-7.5,45,2.4,1853,-17.4,0.0,0.0,0.0,4,0,1,1
1394,20180128,2,-7.8,51,1.9,1627,-16.1,0.0,0.0,0.0,4,0,1,1
1395,20180128,3,-7.7,49,1.8,1573,-16.5,0.0,0.0,0.0,4,0,1,1
1396,20180128,4,-7.6,37,1.6,1966,-19.8,0.0,0.0,0.0,4,0,1,1
1397,20180128,5,-7.5,33,1.5,2000,-21.0,0.0,0.0,0.0,4,0,1,1
1398,20180128,6,-7.8,35,1.9,2000,-20.6,0.0,0.0,0.0,4,0,1,1
1399,20180128,7,-8.0,39,1.9,2000,-19.5,0.0,0.0,0.0,4,0,1,1
1400,20180128,8,-8.1,43,1.7,1943,-18.5,0.0,0.0,0.0,4,0,1,1
1401,20180128,9,-7.8,41,1.8,1923,-18.7,0.17,0.0,0.0,4,0,1,1
1402,20180128,10,-5.9,35,1.9,1940,-18.9,0.53,0.0,0.0,4,0,1,1
1403,20180128,11,-4.6,27,2.6,1887,-20.8,0.85,0.0,0.0,4,0,1,1
1404,20180128,12,-3.5,26,2.5,1756,-20.2,1.07,0.0,0.0,4,0,1,1
1405,20180128,13,-2.4,22,2.5,1866,-21.2,1.16,0.0,0.0,4,0,1,1
1406,20180128,14,-1.5,20,3.0,1992,-21.6,1.09,0.0,0.0,4,0,1,1
1407,20180128,15,-1.9,23,4.3,2000,-20.3,0.7,0.0,0.0,4,0,1,1
1408,20180128,16,-2.1,27,4.0,2000,-18.6,0.52,0.0,0.0,4,0,1,1
1409,20180128,17,-3.8,32,5.2,2000,-18.1,0.25,0.0,0.0,4,0,1,1
1410,20180128,18,-4.9,35,3.7,2000,-18.0,0.04,0.0,0.0,4,0,1,1
1411,20180128,19,-6.0,31,3.6,2000,-20.4,0.0,0.0,0.0,4,0,1,1
1412,20180128,20,-7.0,30,2.8,2000,-21.6,0.0,0.0,0.0,4,0,1,1
1413,20180128,21,-7.3,34,3.5,2000,-20.5,0.0,0.0,0.0,4,0,1,1
1414,20180128,22,-7.9,40,2.5,1997,-19.1,0.0,0.0,0.0,4,0,1,1
1415,20180128,23,-8.7,42,2.1,1981,-19.3,0.0,0.0,0.0,4,0,1,1
1416,20180129,0,-9.3,45,0.7,1976,-19.0,0.0,0.0,0.0,4,0,1,1
1417,20180129,1,-9.8,47,1.3,1934,-19.0,0.0,0.0,0.0,4,0,1,1
1418,20180129,2,-10.2,47,0.9,1808,-19.3,0.0,0.0,0.0,4,0,1,1
1419,20180129,3,-9.8,43,2.8,1963,-20.0,0.0,0.0,0.0,4,0,1,1
1420,20180129,4,-9.9,45,2.5,1967,-19.6,0.0,0.0,0.0,4,0,1,1
1421,20180129,5,-10.4,47,1.0,1921,-19.5,0.0,0.0,0.0,4,0,1,1
1422,20180129,6,-10.9,43,1.0,1967,-21.0,0.0,0.0,0.0,4,0,1,1
1423,20180129,7,-11.1,37,1.6,2000,-22.9,0.0,0.0,0.0,4,0,1,1
1424,20180129,8,-11.5,38,1.0,1998,-23.0,0.01,0.0,0.0,4,0,1,1
1425,20180129,9,-10.8,34,2.9,1975,-23.6,0.17,0.0,0.0,4,0,1,1
1426,20180129,10,-9.5,28,3.7,1893,-24.6,0.59,0.0,0.0,4,0,1,1
1427,20180129,11,-8.1,24,3.6,1761,-25.1,0.91,0.0,0.0,4,0,1,1
1428,20180129,12,-7.3,23,3.8,1903,-24.9,1.17,0.0,0.0,4,0,1,1
1429,20180129,13,-6.9,23,4.6,1963,-24.6,1.28,0.0,0.0,4,0,1,1
1430,20180129,14,-5.7,23,4.5,1956,-23.5,1.25,0.0,0.0,4,0,1,1
1431,20180129,15,-5.2,27,4.5,1927,-21.3,1.06,0.0,0.0,4,0,1,1
1432,20180129,16,-5.5,28,4.3,1926,-21.1,0.78,0.0,0.0,4,0,1,1
1433,20180129,17,-5.7,30,3.6,1978,-20.5,0.4,0.0,0.0,4,0,1,1
1434,20180129,18,-6.6,34,2.5,2000,-19.8,0.06,0.0,0.0,4,0,1,1
1435,20180129,19,-7.1,40,3.2,2000,-18.4,0.0,0.0,0.0,4,0,1,1
1436,20180129,20,-7.4,41,3.8,2000,-18.4,0.0,0.0,0.0,4,0,1,1
1437,20180129,21,-7.7,42,2.9,1905,-18.4,0.0,0.0,0.0,4,0,1,1
1438,20180129,22,-8.8,40,3.0,1985,-19.9,0.0,0.0,0.0,4,0,1,1
1439,20180129,23,-9.4,41,1.6,2000,-20.2,0.0,0.0,0.0,4,0,1,1
1440,20180130,0,-10.0,34,1.1,2000,-22.9,0.0,0.0,0.0,4,0,1,1
1441,20180130,1,-10.4,37,0.3,2000,-22.3,0.0,0.0,0.0,4,0,1,1
1442,20180130,2,-10.6,40,1.0,2000,-21.6,0.0,0.0,0.0,4,0,1,1
1443,20180130,3,-10.7,42,1.4,2000,-21.1,0.0,0.0,0.0,4,0,1,1
1444,20180130,4,-11.1,50,1.2,1986,-19.4,0.0,0.0,0.0,4,0,1,1
1445,20180130,5,-11.3,53,1.6,1979,-19.0,0.0,0.0,0.0,4,0,1,1
1446,20180130,6,-11.2,53,0.9,2000,-18.9,0.0,0.0,0.0,4,0,1,1
1447,20180130,7,-11.3,57,0.9,1984,-18.1,0.0,0.0,0.0,4,0,1,1
1448,20180130,8,-11.1,61,0.7,1963,-17.1,0.01,0.0,0.0,4,0,1,1
1449,20180130,9,-9.9,49,0.8,1624,-18.6,0.2,0.0,0.0,4,0,1,1
1450,20180130,10,-7.5,42,0.9,1705,-18.2,0.55,0.0,0.0,4,0,1,1
1451,20180130,11,-4.5,29,1.3,1912,-19.8,0.79,0.0,0.0,4,0,1,1
1452,20180130,12,-3.2,32,2.7,1900,-17.5,1.01,0.0,0.0,4,0,1,1
1453,20180130,13,-1.3,35,2.0,1893,-14.8,1.18,0.0,0.0,4,0,1,1
1454,20180130,14,-1.1,46,2.1,1437,-11.2,0.72,0.0,0.0,4,0,1,1
1455,20180130,15,-1.6,55,2.5,1891,-9.4,0.64,0.0,0.0,4,0,1,1
1456,20180130,16,-2.2,76,1.7,233,-5.8,0.25,0.0,0.0,4,0,1,1
1457,20180130,17,-2.4,85,0.3,174,-4.5,0.06,0.0,0.6,4,0,1,1
1458,20180130,18,-2.3,91,0.4,202,-3.5,0.0,1.4,2.0,4,0,1,1
1459,20180130,19,-1.7,91,1.1,167,-2.9,0.0,0.0,3.0,4,0,1,1
1460,20180130,20,-1.5,91,1.7,270,-2.7,0.0,0.0,3.3,4,0,1,1
1461,20180130,21,-1.6,91,1.3,508,-2.8,0.0,1.5,3.5,4,0,1,1
1462,20180130,22,-1.7,85,1.2,1006,-3.8,0.0,0.0,3.5,4,0,1,1
1463,20180130,23,-1.7,83,1.0,1093,-4.2,0.0,0.0,3.5,4,0,1,1
1464,20180131,0,-1.7,83,0.8,1113,-4.2,0.0,0.0,3.5,4,0,1,1
1465,20180131,1,-1.6,81,1.1,1141,-4.4,0.0,0.0,3.5,4,0,1,1
1466,20180131,2,-1.6,80,1.4,1097,-4.6,0.0,0.0,3.5,4,0,1,1
1467,20180131,3,-2.2,83,1.0,977,-4.7,0.0,0.0,3.5,4,0,1,1
1468,20180131,4,-2.4,82,1.5,877,-5.0,0.0,0.0,3.5,4,0,1,1
1469,20180131,5,-2.8,83,0.6,946,-5.2,0.0,0.0,3.5,4,0,1,1
1470,20180131,6,-3.1,80,0.7,1215,-6.0,0.0,0.0,3.5,4,0,1,1
1471,20180131,7,-3.5,83,1.6,953,-5.9,0.0,0.0,3.5,4,0,1,1
1472,20180131,8,-3.6,83,1.7,915,-6.0,0.0,0.0,3.5,4,0,1,1
1473,20180131,9,-3.3,77,1.2,916,-6.7,0.1,0.0,3.4,4,0,1,1
1474,20180131,10,-2.3,63,1.7,1286,-8.4,0.22,0.0,3.2,4,0,1,1
1475,20180131,11,-1.5,46,2.5,1906,-11.6,0.56,0.0,3.0,4,0,1,1
1476,20180131,12,-1.0,35,2.7,1921,-14.5,0.64,0.0,3.0,4,0,1,1
1477,20180131,13,-0.8,39,2.6,1853,-13.0,0.54,0.0,2.8,4,0,1,1
1478,20180131,14,-0.7,33,2.7,1984,-15.0,0.56,0.0,2.5,4,0,1,1
1479,20180131,15,-0.5,30,2.3,1997,-15.9,0.45,0.0,2.2,4,0,1,1
1480,20180131,16,-0.1,29,1.6,2000,-16.0,0.5,0.0,1.8,4,0,1,1
1481,20180131,17,-0.9,34,2.8,2000,-14.8,0.28,0.0,1.8,4,0,1,1
1482,20180131,18,-1.8,35,2.1,2000,-15.2,0.05,0.0,1.6,4,0,1,1
1483,20180131,19,-2.2,36,2.2,2000,-15.2,0.0,0.0,1.6,4,0,1,1
1484,20180131,20,-2.6,36,3.1,2000,-15.6,0.0,0.0,1.6,4,0,1,1
1485,20180131,21,-3.4,40,0.9,2000,-15.0,0.0,0.0,1.6,4,0,1,1
1486,20180131,22,-4.2,48,1.0,2000,-13.5,0.0,0.0,1.6,4,0,1,1
1487,20180131,23,-4.7,53,1.3,2000,-12.8,0.0,0.0,1.6,4,0,1,1
1488,20180201,0,-5.2,56,1.4,1996,-12.6,0.0,0.0,1.6,4,0,1,1
1489,20180201,1,-5.4,54,1.7,1996,-13.2,0.0,0.0,1.6,4,0,1,1
1490,20180201,2,-5.5,53,2.1,1980,-13.5,0.0,0.0,1.6,4,0,1,1
1491,20180201,3,-6.2,57,1.6,1874,-13.3,0.0,0.0,1.6,4,0,1,1
1492,20180201,4,-7.1,56,1.8,1841,-14.4,0.0,0.0,1.6,4,0,1,1
1493,20180201,5,-7.8,65,2.3,1737,-13.2,0.0,0.0,1.6,4,0,1,1
1494,20180201,6,-8.1,59,0.7,1915,-14.7,0.0,0.0,1.6,4,0,1,1
1495,20180201,7,-8.7,64,0.5,1972,-14.2,0.0,0.0,1.6,4,0,1,1
1496,20180201,8,-8.6,59,1.0,1948,-15.1,0.01,0.0,1.6,4,0,1,1
1497,20180201,9,-7.9,50,0.6,1805,-16.5,0.23,0.0,1.6,4,0,1,1
1498,20180201,10,-5.0,41,0.5,1799,-16.2,0.64,0.0,1.5,4,0,1,1
1499,20180201,11,-2.6,33,1.5,1830,-16.6,0.95,0.0,1.4,4,0,1,1
1500,20180201,12,-1.1,31,1.3,1869,-16.1,1.2,0.0,1.3,4,0,1,1
1501,20180201,13,0.3,28,3.1,1988,-16.1,1.3,0.0,1.0,4,0,1,1
1502,20180201,14,0.8,23,3.2,2000,-18.0,1.29,0.0,0.5,4,0,1,1
1503,20180201,15,0.7,25,3.0,1987,-17.1,1.12,0.0,0.0,4,0,1,1
1504,20180201,16,1.1,26,2.1,1957,-16.3,0.82,0.0,0.0,4,0,1,1
1505,20180201,17,0.3,26,2.4,1977,-17.0,0.45,0.0,0.0,4,0,1,1
1506,20180201,18,-1.0,28,1.9,2000,-17.2,0.08,0.0,0.0,4,0,1,1
1507,20180201,19,-1.8,32,1.5,2000,-16.3,0.0,0.0,0.0,4,0,1,1
1508,20180201,20,-2.4,36,1.0,2000,-15.4,0.0,0.0,0.0,4,0,1,1
1509,20180201,21,-3.2,47,1.8,1917,-12.9,0.0,0.0,0.0,4,0,1,1
1510,20180201,22,-3.9,52,1.2,1871,-12.3,0.0,0.0,0.0,4,0,1,1
1511,20180201,23,-4.5,55,0.4,1908,-12.1,0.0,0.0,0.0,4,0,1,1
1512,20180202,0,-4.9,56,1.1,1982,-12.3,0.0,0.0,0.0,4,0,1,1
1513,20180202,1,-5.2,56,0.9,1973,-12.6,0.0,0.0,0.0,4,0,1,1
1514,20180202,2,-5.7,59,0.3,1951,-12.4,0.0,0.0,0.0,4,0,1,1
1515,20180202,3,-6.3,63,0.9,1425,-12.2,0.0,0.0,0.0,4,0,1,1
1516,20180202,4,-6.7,65,1.1,1705,-12.1,0.0,0.0,0.0,4,0,1,1
1517,20180202,5,-6.8,61,0.2,1724,-13.0,0.0,0.0,0.0,4,0,1,1
1518,20180202,6,-7.0,62,1.3,1830,-13.0,0.0,0.0,0.0,4,0,1,1
1519,20180202,7,-7.4,62,1.5,1909,-13.4,0.0,0.0,0.0,4,0,1,1
1520,20180202,8,-7.4,58,2.2,1882,-14.2,0.01,0.0,0.0,4,0,1,1
1521,20180202,9,-6.5,54,1.2,1541,-14.2,0.22,0.0,0.0,4,0,1,1
1522,20180202,10,-4.1,43,1.2,1187,-14.8,0.59,0.0,0.0,4,0,1,1
1523,20180202,11,-1.4,37,1.0,1317,-14.2,0.91,0.0,0.0,4,0,1,1
1524,20180202,12,0.9,37,1.5,1283,-12.1,1.12,0.0,0.0,4,0,1,1
1525,20180202,13,1.6,29,2.2,1662,-14.5,1.2,0.0,0.0,4,0,1,1
1526,20180202,14,3.2,26,2.2,1499,-14.5,1.16,0.0,0.0,4,0,1,1
1527,20180202,15,3.6,26,2.4,1687,-14.1,0.99,0.0,0.0,4,0,1,1
1528,20180202,16,2.9,26,3.0,1968,-14.7,0.69,0.0,0.0,4,0,1,1
1529,20180202,17,2.0,25,2.3,1998,-16.0,0.34,0.0,0.0,4,0,1,1
1530,20180202,18,0.5,37,3.0,1733,-12.5,0.06,0.0,0.0,4,0,1,1
1531,20180202,19,-0.5,43,2.5,1666,-11.5,0.0,0.0,0.0,4,0,1,1
1532,20180202,20,-1.3,51,2.4,1481,-10.1,0.0,0.0,0.0,4,0,1,1
1533,20180202,21,-2.0,61,1.7,1655,-8.5,0.0,0.0,0.0,4,0,1,1
1534,20180202,22,-2.4,63,1.3,1523,-8.4,0.0,0.0,0.0,4,0,1,1
1535,20180202,23,-2.6,69,2.0,1434,-7.5,0.0,0.0,0.0,4,0,1,1
1536,20180203,0,-2.5,69,2.2,1366,-7.4,0.0,0.0,0.0,4,0,1,1
1537,20180203,1,-2.3,71,3.2,1078,-6.8,0.0,0.0,0.0,4,0,1,1
1538,20180203,2,-3.4,82,4.2,184,-6.0,0.0,0.0,0.0,4,0,1,1
1539,20180203,3,-4.4,80,4.3,346,-7.3,0.0,0.1,0.1,4,0,1,1
1540,20180203,4,-5.6,74,4.0,387,-9.5,0.0,0.0,0.2,4,0,1,1
1541,20180203,5,-6.3,65,3.9,1521,-11.8,0.0,0.0,0.3,4,0,1,1
1542,20180203,6,-7.8,57,4.8,1867,-14.8,0.0,0.4,0.3,4,0,1,1
1543,20180203,7,-8.8,58,4.0,1942,-15.5,0.0,0.0,0.3,4,0,1,1
1544,20180203,8,-9.5,56,3.5,1979,-16.6,0.01,0.0,0.3,4,0,1,1
1545,20180203,9,-9.4,47,3.3,1995,-18.6,0.42,0.0,0.3,4,0,1,1
1546,20180203,10,-8.5,43,4.0,1797,-18.8,1.09,0.0,0.2,4,0,1,1
1547,20180203,11,-7.7,41,4.6,1984,-18.7,1.65,0.0,0.2,4,0,1,1
1548,20180203,12,-6.0,38,3.4,1930,-18.0,2.04,0.0,0.0,4,0,1,1
1549,20180203,13,-5.8,38,3.7,1961,-17.8,2.25,0.0,0.0,4,0,1,1
1550,20180203,14,-5.0,31,4.0,2000,-19.5,2.18,0.0,0.0,4,0,1,1
1551,20180203,15,-4.5,31,4.3,1979,-19.1,1.91,0.0,0.0,4,0,1,1
1552,20180203,16,-4.2,31,3.5,1974,-18.8,1.42,0.0,0.0,4,0,1,1
1553,20180203,17,-5.6,32,4.6,2000,-19.7,0.53,0.0,0.0,4,0,1,1
1554,20180203,18,-6.6,36,4.4,2000,-19.2,0.15,0.0,0.0,4,0,1,1
1555,20180203,19,-7.6,32,4.8,2000,-21.4,0.0,0.0,0.0,4,0,1,1
1556,20180203,20,-8.5,31,4.1,2000,-22.6,0.0,0.0,0.0,4,0,1,1
1557,20180203,21,-9.1,38,2.7,2000,-20.8,0.0,0.0,0.0,4,0,1,1
1558,20180203,22,-9.7,45,3.0,2000,-19.4,0.0,0.0,0.0,4,0,1,1
1559,20180203,23,-10.0,48,2.6,2000,-18.9,0.0,0.0,0.0,4,0,1,1
1560,20180204,0,-10.4,49,2.4,2000,-19.0,0.0,0.0,0.0,4,0,1,1
1561,20180204,1,-10.5,48,3.1,2000,-19.4,0.0,0.0,0.0,4,0,1,1
1562,20180204,2,-10.5,49,2.0,2000,-19.1,0.0,0.0,0.0,4,0,1,1
1563,20180204,3,-10.6,47,3.7,2000,-19.7,0.0,0.0,0.0,4,0,1,1
1564,20180204,4,-11.2,47,2.3,2000,-20.3,0.0,0.0,0.0,4,0,1,1
1565,20180204,5,-11.5,51,3.3,1996,-19.6,0.0,0.0,0.0,4,0,1,1
1566,20180204,6,-11.8,54,2.4,1917,-19.2,0.0,0.0,0.0,4,0,1,1
1567,20180204,7,-12.4,54,2.5,1790,-19.8,0.0,0.0,0.0,4,0,1,1
1568,20180204,8,-12.8,56,2.4,1507,-19.7,0.02,0.0,0.0,4,0,1,1
1569,20180204,9,-12.4,51,3.8,1415,-20.4,0.38,0.0,0.0,4,0,1,1
1570,20180204,10,-11.2,43,3.5,1359,-21.3,1.04,0.0,0.0,4,0,1,1
1571,20180204,11,-9.7,37,2.8,1436,-21.6,1.57,0.0,0.0,4,0,1,1
1572,20180204,12,-8.3,32,1.8,1295,-22.1,1.99,0.0,0.0,4,0,1,1
1573,20180204,13,-8.3,34,4.0,1561,-21.4,2.22,0.0,0.0,4,0,1,1
1574,20180204,14,-7.4,33,4.0,1713,-20.9,2.17,0.0,0.0,4,0,1,1
1575,20180204,15,-6.4,30,4.9,1939,-21.1,1.89,0.0,0.0,4,0,1,1
1576,20180204,16,-5.4,29,3.6,1979,-20.6,1.4,0.0,0.0,4,0,1,1
1577,20180204,17,-5.9,27,3.6,1974,-21.9,0.81,0.0,0.0,4,0,1,1
1578,20180204,18,-7.0,26,4.1,2000,-23.3,0.16,0.0,0.0,4,0,1,1
1579,20180204,19,-7.7,31,3.3,2000,-21.9,0.0,0.0,0.0,4,0,1,1
1580,20180204,20,-8.2,28,3.5,2000,-23.5,0.0,0.0,0.0,4,0,1,1
1581,20180204,21,-8.9,35,3.2,2000,-21.6,0.0,0.0,0.0,4,0,1,1
1582,20180204,22,-9.7,45,1.3,2000,-19.4,0.0,0.0,0.0,4,0,1,1
1583,20180204,23,-10.3,48,2.0,2000,-19.2,0.0,0.0,0.0,4,0,1,1
1584,20180205,0,-10.5,52,2.4,2000,-18.4,0.0,0.0,0.0,4,0,1,1
1585,20180205,1,-11.2,54,1.0,2000,-18.6,0.0,0.0,0.0,4,0,1,1
1586,20180205,2,-11.2,55,1.5,2000,-18.4,0.0,0.0,0.0,4,0,1,1
1587,20180205,3,-11.3,54,0.6,2000,-18.7,0.0,0.0,0.0,4,0,1,1
1588,20180205,4,-11.7,51,1.2,2000,-19.8,0.0,0.0,0.0,4,0,1,1
1589,20180205,5,-11.6,45,2.4,2000,-21.1,0.0,0.0,0.0,4,0,1,1
1590,20180205,6,-11.5,40,2.3,2000,-22.4,0.0,0.0,0.0,4,0,1,1
1591,20180205,7,-11.6,44,1.6,2000,-21.4,0.0,0.0,0.0,4,0,1,1
1592,20180205,8,-11.5,40,2.8,2000,-22.4,0.02,0.0,0.0,4,0,1,1
1593,20180205,9,-11.1,38,2.4,1945,-22.6,0.43,0.0,0.0,4,0,1,1
1594,20180205,10,-9.6,32,3.7,2000,-23.2,1.14,0.0,0.0,4,0,1,1
1595,20180205,11,-8.5,27,4.7,1894,-24.2,1.73,0.0,0.0,4,0,1,1
1596,20180205,12,-7.8,28,4.1,2000,-23.1,2.12,0.0,0.0,4,0,1,1
1597,20180205,13,-7.0,25,4.2,1999,-23.7,2.29,0.0,0.0,4,0,1,1
1598,20180205,14,-6.4,24,4.6,1970,-23.7,2.23,0.0,0.0,4,0,1,1
1599,20180205,15,-5.7,25,4.4,1995,-22.6,1.94,0.0,0.0,4,0,1,1
1600,20180205,16,-5.4,25,3.4,1985,-22.3,1.44,0.0,0.0,4,0,1,1
1601,20180205,17,-6.4,28,4.5,2000,-21.9,0.81,0.0,0.0,4,0,1,1
1602,20180205,18,-7.6,29,3.5,2000,-22.6,0.16,0.0,0.0,4,0,1,1
1603,20180205,19,-8.3,29,4.1,2000,-23.2,0.0,0.0,0.0,4,0,1,1
1604,20180205,20,-9.1,35,3.8,2000,-21.7,0.0,0.0,0.0,4,0,1,1
1605,20180205,21,-9.8,41,3.9,1949,-20.6,0.0,0.0,0.0,4,0,1,1
1606,20180205,22,-10.3,43,3.7,1876,-20.5,0.0,0.0,0.0,4,0,1,1
1607,20180205,23,-10.5,47,2.8,1794,-19.6,0.0,0.0,0.0,4,0,1,1
1608,20180206,0,-10.6,47,3.5,1803,-19.7,0.0,0.0,0.0,4,0,1,1
1609,20180206,1,-10.9,36,3.3,2000,-23.0,0.0,0.0,0.0,4,0,1,1
1610,20180206,2,-11.2,36,2.9,1981,-23.3,0.0,0.0,0.0,4,0,1,1
1611,20180206,3,-11.6,35,3.2,1992,-24.0,0.0,0.0,0.0,4,0,1,1
1612,20180206,4,-12.0,36,2.7,1998,-24.0,0.0,0.0,0.0,4,0,1,1
1613,20180206,5,-12.3,37,2.9,2000,-24.0,0.0,0.0,0.0,4,0,1,1
1614,20180206,6,-12.5,40,3.4,1991,-23.3,0.0,0.0,0.0,4,0,1,1
1615,20180206,7,-12.7,41,3.7,1982,-23.2,0.0,0.0,0.0,4,0,1,1
1616,20180206,8,-12.7,41,3.1,2000,-23.2,0.02,0.0,0.0,4,0,1,1
1617,20180206,9,-12.3,39,3.7,1984,-23.4,0.45,0.0,0.0,4,0,1,1
1618,20180206,10,-11.3,35,4.2,1848,-23.7,1.15,0.0,0.0,4,0,1,1
1619,20180206,11,-9.9,32,3.3,1863,-23.5,1.72,0.0,0.0,4,0,1,1
1620,20180206,12,-8.2,31,2.7,1858,-22.3,2.09,0.0,0.0,4,0,1,1
1621,20180206,13,-7.5,28,4.3,1904,-22.9,2.3,0.0,0.0,4,0,1,1
1622,20180206,14,-7.0,26,4.4,1986,-23.3,2.24,0.0,0.0,4,0,1,1
1623,20180206,15,-5.9,25,3.1,1936,-22.8,1.93,0.0,0.0,4,0,1,1
1624,20180206,16,-5.9,24,3.5,2000,-23.2,1.44,0.0,0.0,4,0,1,1
1625,20180206,17,-6.6,29,2.5,2000,-21.7,0.68,0.0,0.0,4,0,1,1
1626,20180206,18,-7.6,36,3.3,2000,-20.1,0.11,0.0,0.0,4,0,1,1
1627,20180206,19,-8.4,37,4.0,2000,-20.5,0.0,0.0,0.0,4,0,1,1
1628,20180206,20,-9.6,34,2.6,2000,-22.5,0.0,0.0,0.0,4,0,1,1
1629,20180206,21,-10.6,39,3.1,2000,-21.9,0.0,0.0,0.0,4,0,1,1
1630,20180206,22,-11.1,43,1.8,1960,-21.2,0.0,0.0,0.0,4,0,1,1
1631,20180206,23,-11.8,46,1.1,1860,-21.1,0.0,0.0,0.0,4,0,1,1
1632,20180207,0,-12.3,47,0.4,1848,-21.3,0.0,0.0,0.0,4,0,1,1
1633,20180207,1,-12.3,47,1.9,1837,-21.3,0.0,0.0,0.0,4,0,1,1
1634,20180207,2,-12.5,50,1.0,1722,-20.8,0.0,0.0,0.0,4,0,1,1
1635,20180207,3,-12.5,49,1.5,1885,-21.0,0.0,0.0,0.0,4,0,1,1
1636,20180207,4,-13.1,54,0.7,1369,-20.4,0.0,0.0,0.0,4,0,1,1
1637,20180207,5,-13.0,53,0.7,1810,-20.5,0.0,0.0,0.0,4,0,1,1
1638,20180207,6,-13.2,50,0.5,1873,-21.4,0.0,0.0,0.0,4,0,1,1
1639,20180207,7,-13.2,56,0.9,1665,-20.1,0.0,0.0,0.0,4,0,1,1
1640,20180207,8,-13.3,60,0.6,1598,-19.4,0.02,0.0,0.0,4,0,1,1
1641,20180207,9,-12.0,50,1.3,1523,-20.3,0.43,0.0,0.0,4,0,1,1
1642,20180207,10,-9.6,39,0.7,1580,-21.0,1.06,0.0,0.0,4,0,1,1
1643,20180207,11,-7.0,28,3.3,1829,-22.4,1.56,0.0,0.0,4,0,1,1
1644,20180207,12,-6.0,24,2.6,1964,-23.3,1.97,0.0,0.0,4,0,1,1
1645,20180207,13,-4.5,23,2.6,1937,-22.5,2.12,0.0,0.0,4,0,1,1
1646,20180207,14,-3.5,20,1.5,1976,-23.2,2.02,0.0,0.0,4,0,1,1
1647,20180207,15,-2.1,20,2.3,1961,-22.1,1.87,0.0,0.0,4,0,1,1
1648,20180207,16,-1.7,18,2.0,1919,-22.9,1.41,0.0,0.0,4,0,1,1
